entry,exit,stop_price,target_price,r_multiple_gross,exit_reason,hold_min,trade_date,obs_minute,stop_points,r_net,fold_test_end
11994.5,12041.0,12260.55357142857,11595.419642857143,-0.1747768306597758,time,240,2022-09-06 00:00:00-04:00,60,266.05357142857144,-0.1775958117994496,2023-01-01
12105.25,12166.75,12418.75,11635.0,-0.19617224880382775,time,240,2022-09-14 00:00:00-04:00,60,313.5,-0.19856459330143542,2023-01-01
12111.25,12051.5,12419.94642857143,11648.205357142857,0.19355585121767804,time,240,2022-09-15 00:00:00-04:00,60,308.69642857142856,0.19112627986348124,2023-01-01
11434.25,11283.0,11729.464285714286,10991.42857142857,0.5123397048149044,time,240,2022-09-27 00:00:00-04:00,60,295.2142857142857,0.5097991773530124,2023-01-01
11200.25,11132.75,11505.035714285714,10743.07142857143,0.22146707288493087,time,240,2022-09-29 00:00:00-04:00,60,304.7857142857143,0.21900632763065386,2023-01-01
11385.75,11615.25,11695.464285714286,10921.17857142857,-0.7410055350553505,time,240,2022-10-05 00:00:00-04:00,60,309.7142857142857,-0.7434271217712176,2023-01-01
11528.75,11595.75,11841.892857142857,11059.035714285714,-0.21395985401459852,time,240,2022-10-06 00:00:00-04:00,60,313.14285714285717,-0.21635492700729925,2023-01-01
10919.5,10786.5,11261.857142857143,10405.964285714286,0.3884832046734822,time,240,2022-10-14 00:00:00-04:00,60,342.35714285714283,0.38629250991028585,2023-01-01
11261.25,11233.0,11625.0,10715.625,0.07766323024054983,time,240,2022-10-18 00:00:00-04:00,60,363.75,0.07560137457044673,2023-01-01
11109.25,11303.0,11453.732142857143,10592.526785714286,-0.5624384427971594,time,240,2022-10-21 00:00:00-04:00,60,344.48214285714283,-0.5646156238660516,2023-01-01
11250.5,11436.5,11598.642857142857,10728.285714285714,-0.5342634386540829,time,240,2022-10-24 00:00:00-04:00,60,348.14285714285717,-0.5364177267131719,2023-01-01
11439.75,11354.25,11770.089285714286,10944.24107142857,0.258824801340613,time,240,2022-11-01 00:00:00-04:00,60,330.3392857142857,0.2565544083463971,2023-01-01
11713.0,11647.75,12028.785714285714,11239.32142857143,0.2066274598507125,time,240,2022-11-18 00:00:00-05:00,60,315.7857142857143,0.2042524315765664,2023-01-01
11604.25,11594.5,11921.339285714286,11128.61607142857,0.030748437236019596,time,240,2022-11-21 00:00:00-05:00,60,317.0892857142857,0.028383172833248857,2023-01-01
11699.5,11596.25,11957.910714285714,11311.88392857143,0.39955773616197915,time,240,2022-11-28 00:00:00-05:00,60,258.4107142857143,0.39665537972496717,2023-01-01
11963.5,12054.75,12190.07142857143,11623.642857142857,-0.40274274905422447,time,240,2022-12-01 00:00:00-05:00,60,226.57142857142858,-0.4060529634300126,2023-01-01
11884.25,11764.75,12105.160714285714,11552.88392857143,0.5409425268773745,time,240,2022-12-05 00:00:00-05:00,60,220.91071428571428,0.5375474900978094,2023-01-01
12120.75,11946.25,12341.19642857143,11790.080357142857,0.791575536654516,time,240,2022-12-13 00:00:00-05:00,60,220.44642857142858,0.7881733495342244,2023-01-01
11338.5,11295.25,11624.482142857143,10909.526785714286,0.15123321885732127,time,240,2022-12-16 00:00:00-05:00,60,285.98214285714283,0.14861067748985327,2023-01-01
11025.5,10945.5,11289.607142857143,10629.339285714286,0.30290736984448957,time,240,2022-12-22 00:00:00-05:00,60,264.10714285714283,0.3000676132521975,2023-01-01
10900.75,10807.25,11167.857142857143,10500.089285714286,0.35004679770022734,time,240,2022-12-28 00:00:00-05:00,60,267.10714285714283,0.34723893568658915,2023-01-01
10948.25,10899.0,11228.44642857143,10527.955357142857,0.17576954942323625,time,240,2023-01-03 00:00:00-05:00,60,280.19642857142856,0.17309285577719713,2024-01-01
10913.25,10925.5,11198.732142857143,10485.026785714286,-0.04290986426471508,time,240,2023-01-04 00:00:00-05:00,60,285.48214285714283,-0.04553699881153438,2024-01-01
12053.0,11997.75,12269.69642857143,11727.955357142857,0.2549649773382777,time,240,2023-01-30 00:00:00-05:00,60,216.69642857142858,0.25150391429748664,2024-01-01
